"﻿""GEO_ID""",NAME,DP05_0068E,DP05_0069E,DP05_0070E,DP05_0071E,DP05_0072E,DP05_0073E,DP05_0074E,DP05_0075E,DP05_0076E,DP05_0081E,DP05_0082E,DP05_0033PE,DP05_0069PE,DP05_0070PE,DP05_0071PE,DP05_0071PM,DP05_0072PE,DP05_0073PE,DP05_0074PE,DP05_0076PE,DP05_0081PE
Geography,Geographic Area Name,Estimate!!Race alone or in combination with one or more other races!!Total population,Estimate!!Race alone or in combination with one or more other races!!Total population!!White,Estimate!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population!!Asian,Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Estimate!!Race alone or in combination with one or more other races!!Total population!!Some Other Race,Estimate!!HISPANIC OR LATINO AND RACE!!Total population,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Percent!!RACE!!Total population,Percent!!Race alone or in combination with one or more other races!!Total population!!White,Percent!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Percent!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Percent Margin of Error!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Percent!!Race alone or in combination with one or more other races!!Total population!!Asian,Percent!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Percent!!Race alone or in combination with one or more other races!!Total population!!Some Other Race,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino
0500000US06037,"Los Angeles County, California",9848406,5010533,927348,266083,1689402,57803,3644809,9848406,4753369,5095037,2477324,9848406,50.9,9.4,2.7,0.1,17.2,0.6,37,48.3,51.7
1400000US06037554101,Census Tract 5541.01; Los Angeles County; California,3540,1252,189,203,511,9,2091,3540,2591,949,249,3540,35.4,5.3,5.7,7.3,14.4,0.3,59.1,73.2,26.8
1400000US06037554105,Census Tract 5541.05; Los Angeles County; California,4280,1621,617,56,671,14,1784,4280,2696,1584,300,4280,37.9,14.4,1.3,2.1,15.7,0.3,41.7,63,37
1400000US06037554106,Census Tract 5541.06; Los Angeles County; California,3943,1461,485,166,705,16,1820,3943,2219,1724,527,3943,37.1,12.3,4.2,4.5,17.9,0.4,46.2,56.3,43.7
1400000US06037554201,Census Tract 5542.01; Los Angeles County; California,3521,1754,227,109,518,0,1768,3521,2297,1224,458,3521,49.8,6.4,3.1,2.5,14.7,0,50.2,65.2,34.8
1400000US06037554203,Census Tract 5542.03; Los Angeles County; California,3914,1578,451,340,488,277,1912,3914,2314,1600,384,3914,40.3,11.5,8.7,8,12.5,7.1,48.9,59.1,40.9
1400000US06037554204,Census Tract 5542.04; Los Angeles County; California,4821,2040,613,90,219,0,2359,4821,3414,1407,533,4821,42.3,12.7,1.9,1.7,4.5,0,48.9,70.8,29.2
1400000US06037554301,Census Tract 5543.01; Los Angeles County; California,3418,1226,327,37,197,0,2064,3418,2554,864,451,3418,35.9,9.6,1.1,1.3,5.8,0,60.4,74.7,25.3
1400000US06037554302,Census Tract 5543.02; Los Angeles County; California,4268,849,811,317,667,0,2490,4268,2472,1796,165,4268,19.9,19,7.4,7.5,15.6,0,58.3,57.9,42.1
1400000US06037554403,Census Tract 5544.03; Los Angeles County; California,5592,2445,899,45,1191,255,1983,5592,3220,2372,530,5592,43.7,16.1,0.8,0.8,21.3,4.6,35.5,57.6,42.4
1400000US06037554404,Census Tract 5544.04; Los Angeles County; California,4423,1231,633,135,687,117,2303,4423,2641,1782,303,4423,27.8,14.3,3.1,3.3,15.5,2.6,52.1,59.7,40.3
1400000US06037554405,Census Tract 5544.05; Los Angeles County; California,3573,1522,509,46,613,0,1294,3573,1555,2018,936,3573,42.6,14.2,1.3,1.3,17.2,0,36.2,43.5,56.5
1400000US06037554406,Census Tract 5544.06; Los Angeles County; California,4771,1885,1223,63,969,29,1433,4771,1637,3134,1223,4771,39.5,25.6,1.3,1.1,20.3,0.6,30,34.3,65.7
1400000US06037554511,Census Tract 5545.11; Los Angeles County; California,3746,607,536,10,2686,64,235,3746,248,3498,242,3746,16.2,14.3,0.3,0.4,71.7,1.7,6.3,6.6,93.4
1400000US06037554512,Census Tract 5545.12; Los Angeles County; California,6428,1729,296,102,4348,130,874,6428,1223,5205,703,6428,26.9,4.6,1.6,1.7,67.6,2,13.6,19,81
1400000US06037554513,Census Tract 5545.13; Los Angeles County; California,2473,396,178,92,1761,125,122,2473,240,2233,189,2473,16,7.2,3.7,2.8,71.2,5.1,4.9,9.7,90.3
1400000US06037554514,Census Tract 5545.14; Los Angeles County; California,4564,1309,607,47,2391,91,719,4564,1052,3512,572,4564,28.7,13.3,1,1,52.4,2,15.8,23,77
1400000US06037554515,Census Tract 5545.15; Los Angeles County; California,3328,603,373,53,2179,2,367,3328,394,2934,422,3328,18.1,11.2,1.6,2.2,65.5,0.1,11,11.8,88.2
1400000US06037554516,Census Tract 5545.16; Los Angeles County; California,3632,778,75,0,2764,0,155,3632,240,3392,612,3632,21.4,2.1,0,1.2,76.1,0,4.3,6.6,93.4
1400000US06037554517,Census Tract 5545.17; Los Angeles County; California,4774,823,265,55,3536,37,676,4774,766,4008,214,4774,17.2,5.6,1.2,1.2,74.1,0.8,14.2,16,84
1400000US06037554518,Census Tract 5545.18; Los Angeles County; California,5042,907,279,0,3880,19,320,5042,541,4501,478,5042,18,5.5,0,0.8,77,0.4,6.3,10.7,89.3
1400000US06037554519,Census Tract 5545.19; Los Angeles County; California,3243,408,227,13,2599,16,152,3243,149,3094,267,3243,12.6,7,0.4,0.7,80.1,0.5,4.7,4.6,95.4
1400000US06037554521,Census Tract 5545.21; Los Angeles County; California,6125,2189,800,163,2927,97,913,6125,1359,4766,1279,6125,35.7,13.1,2.7,2.5,47.8,1.6,14.9,22.2,77.8
1400000US06037554522,Census Tract 5545.22; Los Angeles County; California,4985,1244,387,0,2944,11,949,4985,990,3995,706,4985,25,7.8,0,0.8,59.1,0.2,19,19.9,80.1
1400000US06037554600,Census Tract 5546; Los Angeles County; California,3968,1424,427,236,1398,30,985,3968,1722,2246,545,3968,35.9,10.8,5.9,3.6,35.2,0.8,24.8,43.4,56.6
1400000US06037554700,Census Tract 5547; Los Angeles County; California,4170,1333,23,354,663,27,2707,4170,3379,791,101,4170,32,0.6,8.5,4.7,15.9,0.6,64.9,81,19
1400000US06037554801,Census Tract 5548.01; Los Angeles County; California,2884,1395,72,143,383,6,1550,2884,2033,851,371,2884,48.4,2.5,5,3.6,13.3,0.2,53.7,70.5,29.5
1400000US06037554802,Census Tract 5548.02; Los Angeles County; California,5920,1341,139,72,3903,42,908,5920,1172,4748,800,5920,22.7,2.3,1.2,1.1,65.9,0.7,15.3,19.8,80.2
1400000US06037554900,Census Tract 5549; Los Angeles County; California,7240,2010,614,275,2909,410,1762,7240,2309,4931,1084,7240,27.8,8.5,3.8,5.7,40.2,5.7,24.3,31.9,68.1
1400000US06037555001,Census Tract 5550.01; Los Angeles County; California,5359,2051,234,34,1815,0,2139,5359,2629,2730,749,5359,38.3,4.4,0.6,0.7,33.9,0,39.9,49.1,50.9
1400000US06037555002,Census Tract 5550.02; Los Angeles County; California,3808,1276,320,202,577,470,1455,3808,1691,2117,779,3808,33.5,8.4,5.3,3.6,15.2,12.3,38.2,44.4,55.6
1400000US06037555105,Census Tract 5551.05; Los Angeles County; California,6136,2303,811,229,1833,11,2133,6136,2687,3449,789,6136,37.5,13.2,3.7,2.2,29.9,0.2,34.8,43.8,56.2
1400000US06037555106,Census Tract 5551.06; Los Angeles County; California,2698,571,476,146,655,0,1044,2698,1253,1445,207,2698,21.2,17.6,5.4,5.6,24.3,0,38.7,46.4,53.6
1400000US06037555107,Census Tract 5551.07; Los Angeles County; California,5422,2342,539,291,1778,27,1312,5422,1963,3459,1148,5422,43.2,9.9,5.4,3.5,32.8,0.5,24.2,36.2,63.8
1400000US06037555202,Census Tract 5552.02; Los Angeles County; California,3689,2813,245,0,704,130,761,3689,980,2709,1833,3689,76.3,6.6,0,1.1,19.1,3.5,20.6,26.6,73.4
1400000US06037555211,Census Tract 5552.11; Los Angeles County; California,5509,2029,49,239,524,24,4235,5509,4799,710,136,5509,36.8,0.9,4.3,3.5,9.5,0.4,76.9,87.1,12.9
1400000US06037555212,Census Tract 5552.12; Los Angeles County; California,5609,2298,133,220,621,0,3429,5609,4380,1229,662,5609,41,2.4,3.9,3.5,11.1,0,61.1,78.1,21.9
1400000US06037555300,Census Tract 5553; Los Angeles County; California,4819,1946,333,263,516,15,2474,4819,2970,1849,1041,4819,40.4,6.9,5.5,5.5,10.7,0.3,51.3,61.6,38.4
1400000US06037570001,Census Tract 5700.01; Los Angeles County; California,4746,2496,528,78,1017,22,1371,4746,1701,3045,1496,4746,52.6,11.1,1.6,1.1,21.4,0.5,28.9,35.8,64.2
1400000US06037570002,Census Tract 5700.02; Los Angeles County; California,2523,1154,335,45,319,9,885,2523,995,1528,863,2523,45.7,13.3,1.8,2,12.6,0.4,35.1,39.4,60.6
1400000US06037570003,Census Tract 5700.03; Los Angeles County; California,3836,2698,233,56,596,23,996,3836,1309,2527,1654,3836,70.3,6.1,1.5,1.7,15.5,0.6,26,34.1,65.9
1400000US06037570100,Census Tract 5701; Los Angeles County; California,2966,1081,368,53,1085,79,825,2966,996,1970,470,2966,36.4,12.4,1.8,2.8,36.6,2.7,27.8,33.6,66.4
1400000US06037570202,Census Tract 5702.02; Los Angeles County; California,6850,1869,1650,639,648,58,3661,6850,4331,2519,259,6850,27.3,24.1,9.3,7.8,9.5,0.8,53.4,63.2,36.8
1400000US06037570203,Census Tract 5702.03; Los Angeles County; California,3926,1433,634,117,295,195,2089,3926,2681,1245,161,3926,36.5,16.1,3,2.7,7.5,5,53.2,68.3,31.7
1400000US06037570204,Census Tract 5702.04; Los Angeles County; California,4557,1561,562,203,657,0,2037,4557,2879,1678,591,4557,34.3,12.3,4.5,3.4,14.4,0,44.7,63.2,36.8
1400000US06037570303,Census Tract 5703.03; Los Angeles County; California,4052,1006,979,535,321,0,2048,4052,2468,1584,278,4052,24.8,24.2,13.2,12.2,7.9,0,50.5,60.9,39.1
1400000US06037570304,Census Tract 5703.04; Los Angeles County; California,4881,1507,925,453,317,52,2394,4881,3235,1646,463,4881,30.9,19,9.3,6.6,6.5,1.1,49,66.3,33.7
1400000US06037570305,Census Tract 5703.05; Los Angeles County; California,4896,1665,955,262,351,0,2906,4896,3286,1610,291,4896,34,19.5,5.4,4.6,7.2,0,59.4,67.1,32.9
1400000US06037570306,Census Tract 5703.06; Los Angeles County; California,2963,810,416,0,654,37,1488,2963,1682,1281,222,2963,27.3,14,0,1.4,22.1,1.2,50.2,56.8,43.2
1400000US06037570402,Census Tract 5704.02; Los Angeles County; California,3353,536,1540,177,130,116,1221,3353,1529,1824,143,3353,16,45.9,5.3,3.4,3.9,3.5,36.4,45.6,54.4
1400000US06037570403,Census Tract 5704.03; Los Angeles County; California,3865,719,297,212,184,0,2705,3865,3184,681,112,3865,18.6,7.7,5.5,4.4,4.8,0,70,82.4,17.6
1400000US06037570404,Census Tract 5704.04; Los Angeles County; California,4005,1813,815,175,206,75,2141,4005,2802,1203,143,4005,45.3,20.3,4.4,3,5.1,1.9,53.5,70,30
1400000US06037570502,Census Tract 5705.02; Los Angeles County; California,6184,1378,1407,106,1491,278,2471,6184,3035,3149,344,6184,22.3,22.8,1.7,1.4,24.1,4.5,40,49.1,50.9
1400000US06037570503,Census Tract 5705.03; Los Angeles County; California,3752,1416,411,208,421,0,2172,3752,2624,1128,357,3752,37.7,11,5.5,5.9,11.2,0,57.9,69.9,30.1
1400000US06037570504,Census Tract 5705.04; Los Angeles County; California,3210,1076,804,182,408,0,1385,3210,1914,1296,306,3210,33.5,25,5.7,4.9,12.7,0,43.1,59.6,40.4
1400000US06037570601,Census Tract 5706.01; Los Angeles County; California,5893,2616,657,137,670,0,3035,5893,4027,1866,580,5893,44.4,11.1,2.3,2.2,11.4,0,51.5,68.3,31.7
1400000US06037570602,Census Tract 5706.02; Los Angeles County; California,5639,1385,750,49,2510,0,1565,5639,2098,3541,339,5639,24.6,13.3,0.9,1.5,44.5,0,27.8,37.2,62.8
1400000US06037570603,Census Tract 5706.03; Los Angeles County; California,5566,1031,2928,136,310,314,1377,5566,1643,3923,537,5566,18.5,52.6,2.4,2,5.6,5.6,24.7,29.5,70.5
1400000US06037570701,Census Tract 5707.01; Los Angeles County; California,7372,3119,1634,234,2002,66,1753,7372,2016,5356,1795,7372,42.3,22.2,3.2,3,27.2,0.9,23.8,27.3,72.7
1400000US06037570703,Census Tract 5707.03; Los Angeles County; California,2952,1312,353,31,908,53,915,2952,1123,1829,661,2952,44.4,12,1.1,0.8,30.8,1.8,31,38,62
1400000US06037570800,Census Tract 5708; Los Angeles County; California,5313,3364,521,235,992,8,1349,5313,1761,3552,2061,5313,63.3,9.8,4.4,2.3,18.7,0.2,25.4,33.1,66.9
1400000US06037570901,Census Tract 5709.01; Los Angeles County; California,5661,3871,118,91,1173,210,1651,5661,2115,3546,2099,5661,68.4,2.1,1.6,1.4,20.7,3.7,29.2,37.4,62.6
1400000US06037570902,Census Tract 5709.02; Los Angeles County; California,3385,2629,244,119,284,51,642,3385,966,2419,1807,3385,77.7,7.2,3.5,2.8,8.4,1.5,19,28.5,71.5
1400000US06037571000,Census Tract 5710; Los Angeles County; California,5598,4456,414,31,783,269,1055,5598,1500,4098,2885,5598,79.6,7.4,0.6,0.8,14,4.8,18.8,26.8,73.2
1400000US06037571101,Census Tract 5711.01; Los Angeles County; California,5034,3760,220,280,535,145,1120,5034,1713,3321,2473,5034,74.7,4.4,5.6,3.4,10.6,2.9,22.2,34,66
1400000US06037571102,Census Tract 5711.02; Los Angeles County; California,3617,2116,327,99,801,0,949,3617,1320,2297,1398,3617,58.5,9,2.7,3,22.1,0,26.2,36.5,63.5
1400000US06037571201,Census Tract 5712.01; Los Angeles County; California,3819,2908,256,28,341,109,666,3819,1190,2629,1969,3819,76.1,6.7,0.7,1.1,8.9,2.9,17.4,31.2,68.8
1400000US06037571202,Census Tract 5712.02; Los Angeles County; California,3903,2424,682,465,548,156,557,3903,1103,2800,1387,3903,62.1,17.5,11.9,6.8,14,4,14.3,28.3,71.7
1400000US06037571300,Census Tract 5713; Los Angeles County; California,4818,3265,572,272,802,124,1106,4818,1716,3102,1711,4818,67.8,11.9,5.6,5.4,16.6,2.6,23,35.6,64.4
1400000US06037571400,Census Tract 5714; Los Angeles County; California,4987,2753,629,141,1110,51,1263,4987,1900,3087,1392,4987,55.2,12.6,2.8,3.1,22.3,1,25.3,38.1,61.9
1400000US06037571502,Census Tract 5715.02; Los Angeles County; California,5096,2118,882,110,1468,78,1281,5096,1861,3235,1028,5096,41.6,17.3,2.2,2,28.8,1.5,25.1,36.5,63.5
1400000US06037571504,Census Tract 5715.04; Los Angeles County; California,5045,2415,805,10,1098,85,1352,5045,1508,3537,1734,5045,47.9,16,0.2,0.3,21.8,1.7,26.8,29.9,70.1
1400000US06037571505,Census Tract 5715.05; Los Angeles County; California,2889,1511,371,16,587,49,1153,2889,1480,1409,520,2889,52.3,12.8,0.6,0.8,20.3,1.7,39.9,51.2,48.8
1400000US06037571600,Census Tract 5716; Los Angeles County; California,2182,468,1370,0,40,0,523,2182,642,1540,81,2182,21.4,62.8,0,1.9,1.8,0,24,29.4,70.6
1400000US06037571701,Census Tract 5717.01; Los Angeles County; California,6239,3173,792,76,290,0,2731,6239,4532,1707,838,6239,50.9,12.7,1.2,1.2,4.6,0,43.8,72.6,27.4
1400000US06037571703,Census Tract 5717.03; Los Angeles County; California,3430,1051,650,29,544,0,1505,3430,1967,1463,312,3430,30.6,19,0.8,2.8,15.9,0,43.9,57.3,42.7
1400000US06037571704,Census Tract 5717.04; Los Angeles County; California,3817,1330,852,258,427,0,1724,3817,2445,1372,206,3817,34.8,22.3,6.8,5.5,11.2,0,45.2,64.1,35.9
1400000US06037571800,Census Tract 5718; Los Angeles County; California,3240,2279,355,92,575,18,545,3240,767,2473,1389,3240,70.3,11,2.8,1.8,17.7,0.6,16.8,23.7,76.3
1400000US06037571900,Census Tract 5719; Los Angeles County; California,5971,3620,1003,173,1164,20,863,5971,1267,4704,2695,5971,60.6,16.8,2.9,4,19.5,0.3,14.5,21.2,78.8
1400000US06037572001,Census Tract 5720.01; Los Angeles County; California,6254,4256,1040,127,704,14,1238,6254,1528,4726,2878,6254,68.1,16.6,2,1.7,11.3,0.2,19.8,24.4,75.6
1400000US06037572201,Census Tract 5722.01; Los Angeles County; California,5629,2830,1124,79,1219,60,1465,5629,2072,3557,1217,5629,50.3,20,1.4,1.4,21.7,1.1,26,36.8,63.2
1400000US06037572202,Census Tract 5722.02; Los Angeles County; California,3372,1955,452,33,846,126,761,3372,1496,1876,709,3372,58,13.4,1,1.2,25.1,3.7,22.6,44.4,55.6
1400000US06037572301,Census Tract 5723.01; Los Angeles County; California,3809,1567,328,28,590,93,1705,3809,2579,1230,285,3809,41.1,8.6,0.7,1.1,15.5,2.4,44.8,67.7,32.3
1400000US06037572500,Census Tract 5725; Los Angeles County; California,3700,1425,651,94,990,32,1016,3700,1520,2180,603,3700,38.5,17.6,2.5,2.3,26.8,0.9,27.5,41.1,58.9
1400000US06037572600,Census Tract 5726; Los Angeles County; California,5005,1921,364,76,2064,177,1112,5005,2392,2613,125,5005,38.4,7.3,1.5,1.8,41.2,3.5,22.2,47.8,52.2
1400000US06037572700,Census Tract 5727; Los Angeles County; California,5290,1378,245,29,2725,292,745,5290,1878,3412,129,5290,26,4.6,0.5,0.7,51.5,5.5,14.1,35.5,64.5
1400000US06037573002,Census Tract 5730.02; Los Angeles County; California,3288,1533,583,46,266,0,1455,3288,2271,1017,163,3288,46.6,17.7,1.4,2.1,8.1,0,44.3,69.1,30.9
1400000US06037573003,Census Tract 5730.03; Los Angeles County; California,1723,567,407,10,385,106,543,1723,655,1068,312,1723,32.9,23.6,0.6,0.7,22.3,6.2,31.5,38,62
1400000US06037573004,Census Tract 5730.04; Los Angeles County; California,4878,2618,994,221,356,92,1352,4878,3122,1756,415,4878,53.7,20.4,4.5,3.3,7.3,1.9,27.7,64,36
1400000US06037573101,Census Tract 5731.01; Los Angeles County; California,4531,2664,1151,356,618,0,1087,4531,2373,2158,412,4531,58.8,25.4,7.9,6.5,13.6,0,24,52.4,47.6
1400000US06037573102,Census Tract 5731.02; Los Angeles County; California,2891,1355,509,80,453,9,817,2891,1436,1455,468,2891,46.9,17.6,2.8,2.8,15.7,0.3,28.3,49.7,50.3
1400000US06037573201,Census Tract 5732.01; Los Angeles County; California,3844,1702,407,67,730,2,1315,3844,2620,1224,242,3844,44.3,10.6,1.7,2.6,19,0.1,34.2,68.2,31.8
1400000US06037573202,Census Tract 5732.02; Los Angeles County; California,6678,2156,1019,183,1766,23,2617,6678,3502,3176,382,6678,32.3,15.3,2.7,2.8,26.4,0.3,39.2,52.4,47.6
1400000US06037573300,Census Tract 5733; Los Angeles County; California,3840,1510,579,0,965,0,1242,3840,2120,1720,111,3840,39.3,15.1,0,1.1,25.1,0,32.3,55.2,44.8
1400000US06037573401,Census Tract 5734.01; Los Angeles County; California,1505,806,208,50,336,25,450,1505,622,883,403,1505,53.6,13.8,3.3,3.4,22.3,1.7,29.9,41.3,58.7
1400000US06037573402,Census Tract 5734.02; Los Angeles County; California,7000,3981,646,198,1854,301,1405,7000,3074,3926,1582,7000,56.9,9.2,2.8,3.2,26.5,4.3,20.1,43.9,56.1
1400000US06037573403,Census Tract 5734.03; Los Angeles County; California,3058,1462,428,169,1223,0,341,3058,678,2380,942,3058,47.8,14,5.5,4.7,40,0,11.2,22.2,77.8
1400000US06037573601,Census Tract 5736.01; Los Angeles County; California,6353,5287,154,293,809,0,826,6353,1504,4849,3813,6353,83.2,2.4,4.6,3.2,12.7,0,13,23.7,76.3
1400000US06037573700,Census Tract 5737; Los Angeles County; California,5423,4116,174,29,907,64,1114,5423,2024,3399,2348,5423,75.9,3.2,0.5,0.6,16.7,1.2,20.5,37.3,62.7
1400000US06037573800,Census Tract 5738; Los Angeles County; California,4155,3329,191,23,545,124,905,4155,1070,3085,2238,4155,80.1,4.6,0.6,0.5,13.1,3,21.8,25.8,74.2
1400000US06037573902,Census Tract 5739.02; Los Angeles County; California,2212,1661,61,38,473,79,209,2212,406,1806,1331,2212,75.1,2.8,1.7,2.1,21.4,3.6,9.4,18.4,81.6
1400000US06037574000,Census Tract 5740; Los Angeles County; California,5108,3970,273,20,810,27,672,5108,970,4138,3017,5108,77.7,5.3,0.4,0.6,15.9,0.5,13.2,19,81
1400000US06037574100,Census Tract 5741; Los Angeles County; California,5151,3605,511,238,994,55,476,5151,1246,3905,2401,5151,70,9.9,4.6,4.1,19.3,1.1,9.2,24.2,75.8
1400000US06037574201,Census Tract 5742.01; Los Angeles County; California,3265,2341,552,37,498,207,298,3265,547,2718,1482,3265,71.7,16.9,1.1,1.1,15.3,6.3,9.1,16.8,83.2
1400000US06037574202,Census Tract 5742.02; Los Angeles County; California,2229,1516,253,75,281,4,362,2229,785,1444,921,2229,68,11.4,3.4,1.9,12.6,0.2,16.2,35.2,64.8
1400000US06037574300,Census Tract 5743; Los Angeles County; California,6677,5656,350,35,648,0,626,6677,1991,4686,3643,6677,84.7,5.2,0.5,0.8,9.7,0,9.4,29.8,70.2
1400000US06037574400,Census Tract 5744; Los Angeles County; California,5555,4701,110,90,699,74,375,5555,1010,4545,3581,5555,84.6,2,1.6,1.1,12.6,1.3,6.8,18.2,81.8
1400000US06037574500,Census Tract 5745; Los Angeles County; California,6744,5141,475,216,829,22,728,6744,1362,5382,4028,6744,76.2,7,3.2,3.2,12.3,0.3,10.8,20.2,79.8
1400000US06037574602,Census Tract 5746.02; Los Angeles County; California,1267,850,128,0,333,0,41,1267,197,1070,647,1267,67.1,10.1,0,3.3,26.3,0,3.2,15.5,84.5
1400000US06037574800,Census Tract 5748; Los Angeles County; California,3182,2660,330,158,368,0,452,3182,567,2615,1999,3182,83.6,10.4,5,4.8,11.6,0,14.2,17.8,82.2
1400000US06037574901,Census Tract 5749.01; Los Angeles County; California,3949,2986,276,220,621,40,491,3949,846,3103,2274,3949,75.6,7,5.6,2.7,15.7,1,12.4,21.4,78.6
1400000US06037574902,Census Tract 5749.02; Los Angeles County; California,5507,2874,838,21,1334,105,650,5507,1563,3944,1757,5507,52.2,15.2,0.4,0.4,24.2,1.9,11.8,28.4,71.6
1400000US06037575001,Census Tract 5750.01; Los Angeles County; California,4225,2354,635,72,996,13,571,4225,1466,2759,1079,4225,55.7,15,1.7,1.2,23.6,0.3,13.5,34.7,65.3
1400000US06037575002,Census Tract 5750.02; Los Angeles County; California,4554,2802,664,92,710,14,799,4554,1348,3206,1867,4554,61.5,14.6,2,1.6,15.6,0.3,17.5,29.6,70.4
1400000US06037575101,Census Tract 5751.01; Los Angeles County; California,4279,2129,691,97,967,0,857,4279,2102,2177,484,4279,49.8,16.1,2.3,1.9,22.6,0,20,49.1,50.9
1400000US06037575102,Census Tract 5751.02; Los Angeles County; California,4250,2552,255,101,532,8,1083,4250,3225,1025,288,4250,60,6,2.4,2.6,12.5,0.2,25.5,75.9,24.1
1400000US06037575103,Census Tract 5751.03; Los Angeles County; California,5107,2943,942,81,781,69,788,5107,2614,2493,883,5107,57.6,18.4,1.6,2.3,15.3,1.4,15.4,51.2,48.8
1400000US06037575201,Census Tract 5752.01; Los Angeles County; California,4335,1030,451,96,1670,59,1714,4335,2160,2175,187,4335,23.8,10.4,2.2,2.6,38.5,1.4,39.5,49.8,50.2
1400000US06037575202,Census Tract 5752.02; Los Angeles County; California,4177,1432,357,88,1076,37,1602,4177,2600,1577,136,4177,34.3,8.5,2.1,2.8,25.8,0.9,38.4,62.2,37.8
1400000US06037575300,Census Tract 5753; Los Angeles County; California,4064,1135,386,97,737,12,2017,4064,2761,1303,217,4064,27.9,9.5,2.4,1.6,18.1,0.3,49.6,67.9,32.1
1400000US06037575401,Census Tract 5754.01; Los Angeles County; California,4259,1582,731,130,79,14,2123,4259,3261,998,256,4259,37.1,17.2,3.1,3.8,1.9,0.3,49.8,76.6,23.4
1400000US06037575402,Census Tract 5754.02; Los Angeles County; California,3750,1775,495,51,186,18,1794,3750,2864,886,210,3750,47.3,13.2,1.4,1.9,5,0.5,47.8,76.4,23.6
1400000US06037575801,Census Tract 5758.01; Los Angeles County; California,2241,1168,524,49,65,41,899,2241,1478,763,144,2241,52.1,23.4,2.2,1.2,2.9,1.8,40.1,66,34
1400000US06037575802,Census Tract 5758.02; Los Angeles County; California,4450,1522,222,107,296,67,2919,4450,3399,1051,348,4450,34.2,5,2.4,1.7,6.7,1.5,65.6,76.4,23.6
1400000US06037575803,Census Tract 5758.03; Los Angeles County; California,2527,1253,312,73,332,0,713,2527,1061,1466,886,2527,49.6,12.3,2.9,2.4,13.1,0,28.2,42,58
1400000US06037575901,Census Tract 5759.01; Los Angeles County; California,3530,1687,1031,85,452,59,907,3530,1501,2029,629,3530,47.8,29.2,2.4,1.8,12.8,1.7,25.7,42.5,57.5
1400000US06037575902,Census Tract 5759.02; Los Angeles County; California,4869,2465,877,0,679,94,1219,4869,1625,3244,1478,4869,50.6,18,0,0.9,13.9,1.9,25,33.4,66.6
1400000US06037576001,Census Tract 5760.01; Los Angeles County; California,6005,4009,823,187,921,88,1063,6005,1404,4601,2713,6005,66.8,13.7,3.1,2.7,15.3,1.5,17.7,23.4,76.6
1400000US06037576200,Census Tract 5762; Los Angeles County; California,5190,2798,1105,507,474,16,1266,5190,2272,2918,1465,5190,53.9,21.3,9.8,5.5,9.1,0.3,24.4,43.8,56.2
1400000US06037576301,Census Tract 5763.01; Los Angeles County; California,4756,2397,1263,137,297,44,1793,4756,2441,2315,700,4756,50.4,26.6,2.9,2.2,6.2,0.9,37.7,51.3,48.7
1400000US06037576302,Census Tract 5763.02; Los Angeles County; California,2986,1571,361,72,272,0,1098,2986,1767,1219,590,2986,52.6,12.1,2.4,2.3,9.1,0,36.8,59.2,40.8
1400000US06037576401,Census Tract 5764.01; Los Angeles County; California,3933,1354,204,240,521,0,2270,3933,2954,979,327,3933,34.4,5.2,6.1,4.9,13.2,0,57.7,75.1,24.9
1400000US06037576402,Census Tract 5764.02; Los Angeles County; California,4256,1725,543,185,586,15,1693,4256,2960,1296,276,4256,40.5,12.8,4.3,3.8,13.8,0.4,39.8,69.5,30.5
1400000US06037576403,Census Tract 5764.03; Los Angeles County; California,4814,1721,671,28,777,53,2126,4814,2918,1896,481,4814,35.7,13.9,0.6,0.9,16.1,1.1,44.2,60.6,39.4
1400000US06037576501,Census Tract 5765.01; Los Angeles County; California,2805,1468,638,0,335,76,879,2805,1066,1739,690,2805,52.3,22.7,0,1.5,11.9,2.7,31.3,38,62
1400000US06037576502,Census Tract 5765.02; Los Angeles County; California,4997,2595,1430,150,448,51,1226,4997,2345,2652,1207,4997,51.9,28.6,3,2.1,9,1,24.5,46.9,53.1
1400000US06037576503,Census Tract 5765.03; Los Angeles County; California,3919,2433,440,86,394,33,1082,3919,2028,1891,1194,3919,62.1,11.2,2.2,1.5,10.1,0.8,27.6,51.7,48.3
